user_id,handle_profile,ip_profile,country_profile,region_profile,signup_ts,handle_latest_action,ip_latest_action,country_latest_action,region_latest_action,action_type,reason,action_ts,admin_user_id,profile_photo
100409,user100409,252.104.66.55,US,CA,2024-09-13 10:34:27.222691584,user100409,252.104.66.55,US,CA,DELETE_POST,Harassment,2025-03-21 07:12:00.658886400,42,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_409.jpg
100410,user100410,200.176.91.22,GB,ENG,2021-02-11 03:41:38.122315520,user100410,200.176.91.22,GB,ENG,SUSPEND,Harassment,2025-02-01 20:18:15.386804224,35,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_410.jpg
100411,user100411,101.155.121.93,JP,OS,2020-08-09 09:02:53.419376128,user100411,101.155.121.93,JP,OS,SUSPEND,Adult Content,2025-05-22 23:18:29.565171456,38,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_411.jpg
100412,user100412,195.108.141.173,JP,AI,2021-06-17 13:33:12.808564480,user100412,195.108.141.173,JP,AI,BAN,Hate Speech,2025-06-13 08:39:17.132707584,8,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_412.jpg
100413,user100413,10.228.9.182,IN,MH,2020-04-22 22:01:38.036178944,user100413,10.228.9.182,IN,MH,BAN,Adult Content,2025-06-13 12:53:55.912543488,1,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_413.jpg
100414,user100414,248.247.155.34,IN,TN,2022-11-16 15:40:47.399753984,user100414,248.247.155.34,IN,TN,SUSPEND,Hate Speech,2025-06-12 20:55:12.144627712,13,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_414.jpg
100415,user100415,243.129.160.89,CA,AB,2025-01-26 14:32:43.528655104,user100415,243.129.160.89,CA,AB,TIMEOUT,Copyright Violation,2025-05-15 21:18:09.305935104,37,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_415.jpg
100416,user100416,93.71.241.67,GB,SCT,2020-03-18 19:42:59.625415680,user100416,93.71.241.67,GB,SCT,SUSPEND,Spam,2025-06-11 17:53:10.483878912,2,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_416.jpg
100417,user100417,212.148.117.94,GB,NIR,2020-08-29 12:48:06.616382464,user100417,212.148.117.94,GB,NIR,FLAG,Misinformation,2025-06-08 19:24:36.084233216,41,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_417.jpg
100418,user100418,163.99.113.103,IN,TN,2022-06-13 10:47:32.174416640,user100418,163.99.113.103,IN,TN,BAN,Adult Content,2025-06-07 09:57:48.684589824,41,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_418.jpg
100419,user100419,91.90.206.17,DE,HE,2025-01-21 04:54:53.395504896,user100419,91.90.206.17,DE,HE,BAN,Spam,2025-05-30 23:36:39.158934784,9,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_419.jpg
100420,user100420,18.173.116.93,BR,RJ,2021-09-17 08:33:45.415642624,user100420,18.173.116.93,BR,RJ,FLAG,Misinformation,2025-05-19 01:30:23.837188352,28,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_420.jpg
100421,user100421,212.181.91.82,BR,RJ,2022-09-30 07:27:03.016999168,user100421,212.181.91.82,BR,RJ,SUSPEND,Hate Speech,2025-06-13 17:40:19.168681984,13,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_421.jpg
100422,user100422,68.193.114.1,US,CA,2020-03-23 05:32:48.353424896,user100422,68.193.114.1,US,CA,SUSPEND,Harassment,2025-04-18 16:35:33.262636800,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_422.jpg
100423,user100423,58.154.109.148,AU,NSW,2020-10-20 10:08:54.369860096,user100423,58.154.109.148,AU,NSW,WARN,Adult Content,2025-04-10 12:03:38.583848704,36,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_423.jpg
100424,user100424,116.87.10.59,US,FL,2025-05-05 13:18:18.709568512,user100424,116.87.10.59,US,FL,FLAG,Spam,2025-04-18 04:15:49.745968128,11,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_424.jpg
100425,user100425,203.41.105.133,IN,DL,2025-03-24 00:06:53.125963008,user100425,203.41.105.133,IN,DL,TIMEOUT,Copyright Violation,2025-06-08 06:08:15.087533312,45,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_425.jpg
100426,user100426,122.193.145.22,CA,BC,2020-01-10 18:30:38.789705728,user100426,122.193.145.22,CA,BC,SUSPEND,Spam,2025-02-20 23:41:15.093860864,28,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_426.jpg
100427,user100427,98.248.237.169,BR,RS,2025-02-25 16:24:32.679403264,user100427,98.248.237.169,BR,RS,TIMEOUT,Copyright Violation,2025-05-27 10:54:21.915095296,26,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_427.jpg
100428,user100428,221.68.197.139,GB,ENG,2023-06-18 04:18:06.076718848,user100428,221.68.197.139,GB,ENG,TIMEOUT,Hate Speech,2025-05-22 04:57:07.800173056,21,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_428.jpg
100429,user100429,56.179.149.99,US,NY,2024-09-12 17:49:02.198835968,user100429,56.179.149.99,US,NY,DELETE_POST,Harassment,2025-05-13 04:45:40.725946880,28,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_429.jpg
100430,user100430,76.26.115.147,US,CA,2022-06-18 11:24:37.535942144,user100430,76.26.115.147,US,CA,FLAG,Harassment,2025-05-22 16:31:21.299447552,3,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_430.jpg
100431,user100431,109.188.199.47,BR,RS,2022-10-16 20:22:28.807371008,user100431,109.188.199.47,BR,RS,TIMEOUT,Adult Content,2025-06-10 16:05:02.971126528,49,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_431.jpg
100432,user100432,247.71.154.40,IN,DL,2022-08-24 22:31:29.488643328,user100432,247.71.154.40,IN,DL,SUSPEND,Hate Speech,2025-04-24 04:23:07.684936192,50,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_432.jpg
100433,user100433,133.149.206.132,US,FL,2023-08-12 01:22:48.123223296,user100433,133.149.206.132,US,FL,DELETE_POST,Misinformation,2025-02-19 04:26:16.558891264,40,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_433.jpg
100434,user100434,23.106.84.143,US,TX,2020-10-03 05:31:27.716849920,user100434,23.106.84.143,US,TX,TIMEOUT,Hate Speech,2025-04-16 21:19:52.593188352,28,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_434.jpg
100435,user100435,242.116.109.221,DE,HE,2020-02-29 06:54:22.530368768,user100435,242.116.109.221,DE,HE,BAN,Adult Content,2024-12-02 01:04:56.462996992,37,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_435.jpg
100436,user100436,136.41.112.147,US,FL,2021-09-01 02:03:00.673981184,user100436,136.41.112.147,US,FL,FLAG,Harassment,2025-05-30 12:14:30.758769920,21,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_436.jpg
100437,user100437,112.103.46.156,BR,RS,2023-10-25 20:36:18.607082752,user100437,112.103.46.156,BR,RS,SUSPEND,Harassment,2025-05-03 16:34:45.541299968,6,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_437.jpg
100438,user100438,238.249.219.68,DE,BY,2021-02-03 06:23:13.485050112,user100438,238.249.219.68,DE,BY,BAN,Adult Content,2025-04-06 06:19:21.919293952,26,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_438.jpg
100439,user100439,122.15.227.165,US,FL,2023-08-25 01:11:04.109281792,user100439,122.15.227.165,US,FL,WARN,Harassment,2025-06-05 00:15:12.250416896,13,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_439.jpg
100440,user100440,129.195.111.24,US,FL,2025-04-02 11:39:52.750095616,user100440,129.195.111.24,US,FL,WARN,Spam,2025-04-11 09:35:37.410182656,5,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_440.jpg
100441,user100441,27.40.191.189,JP,KN,2020-07-04 17:39:17.207838976,user100441,27.40.191.189,JP,KN,BAN,Misinformation,2025-05-25 09:35:59.789212928,23,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_441.jpg
100442,user100442,164.226.221.24,CA,BC,2023-08-23 09:46:03.922979584,user100442,164.226.221.24,CA,BC,WARN,Spam,2025-04-21 16:41:22.233819648,15,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_442.jpg
100443,user100443,24.234.4.67,CA,QC,2022-05-27 17:42:37.478975744,user100443,24.234.4.67,CA,QC,WARN,Copyright Violation,2025-04-03 02:07:55.844122624,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_443.jpg
100444,user100444,34.185.177.215,BR,RS,2024-09-13 04:26:56.759312128,user100444,34.185.177.215,BR,RS,SUSPEND,Harassment,2025-03-20 15:15:52.605048576,49,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_444.jpg
100445,user100445,181.248.116.23,JP,OS,2020-12-16 09:39:17.296726784,user100445,181.248.116.23,JP,OS,BAN,Hate Speech,2025-06-10 18:12:11.694347008,39,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_445.jpg
100446,user100446,109.69.95.254,JP,KN,2023-10-02 00:20:21.134689792,user100446,109.69.95.254,JP,KN,SUSPEND,Copyright Violation,2025-05-16 07:27:21.521196288,36,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_446.jpg
100447,user100447,181.62.169.57,DE,HE,2024-07-15 19:00:32.508630272,user100447,181.62.169.57,DE,HE,DELETE_POST,Spam,2025-06-13 02:37:41.355797760,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_447.jpg
100448,user100448,253.249.188.54,CA,ON,2025-02-11 10:43:34.416734976,user100448,253.249.188.54,CA,ON,FLAG,Adult Content,2025-06-12 23:32:48.660409088,16,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_448.jpg
100449,user100449,70.101.57.138,US,TX,2023-09-13 11:09:01.436277760,user100449,70.101.57.138,US,TX,FLAG,Misinformation,2025-03-11 04:39:30.485122560,38,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_449.jpg
100450,user100450,168.135.103.166,BR,RJ,2022-09-10 09:52:49.429229056,user100450,168.135.103.166,BR,RJ,DELETE_POST,Copyright Violation,2025-05-28 21:34:44.514136576,42,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_450.jpg
100451,user100451,85.61.212.3,IN,KA,2023-05-07 02:26:39.072595456,user100451,85.61.212.3,IN,KA,FLAG,Spam,2025-06-02 10:19:54.922327552,10,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_451.jpg
100452,user100452,128.179.86.47,CA,QC,2024-09-14 16:39:26.723425280,user100452,128.179.86.47,CA,QC,WARN,Adult Content,2025-06-09 00:10:09.325658112,23,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_452.jpg
100453,user100453,196.220.76.38,JP,KN,2023-02-02 15:59:09.212778496,user100453,196.220.76.38,JP,KN,BAN,Harassment,2025-05-29 22:45:31.672964096,3,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_453.jpg
100454,user100454,243.164.239.169,US,CA,2020-03-01 02:32:04.192541696,user100454,243.164.239.169,US,CA,SUSPEND,Copyright Violation,2025-06-06 06:58:12.693355776,20,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_454.jpg
100455,user100455,197.141.87.58,AU,VIC,2025-01-15 09:59:47.303186176,user100455,197.141.87.58,AU,VIC,TIMEOUT,Spam,2025-04-03 19:06:09.322489344,6,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_455.jpg
100456,user100456,50.30.190.101,US,NY,2023-09-25 21:12:50.129893120,user100456,50.30.190.101,US,NY,FLAG,Adult Content,2025-05-04 02:38:25.480187392,24,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_456.jpg
100457,user100457,25.112.155.179,AU,VIC,2023-08-31 03:26:36.418622720,user100457,25.112.155.179,AU,VIC,TIMEOUT,Harassment,2025-05-28 15:54:58.739852544,3,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_457.jpg
100458,user100458,206.185.126.240,US,FL,2021-03-02 14:31:51.004647936,user100458,206.185.126.240,US,FL,DELETE_POST,Adult Content,2025-06-03 14:03:48.742168576,11,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_458.jpg
100459,user100459,123.47.118.228,US,NY,2023-07-27 06:36:39.754384896,user100459,123.47.118.228,US,NY,WARN,Harassment,2025-05-28 20:08:06.035257600,27,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_459.jpg
100460,user100460,39.16.248.22,US,NY,2022-02-18 01:31:51.834771200,user100460,39.16.248.22,US,NY,BAN,Adult Content,2025-05-26 03:28:15.836372992,20,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_460.jpg
100461,user100461,213.54.149.200,IN,MH,2023-07-12 03:19:54.790009344,user100461,213.54.149.200,IN,MH,SUSPEND,Harassment,2025-06-10 17:23:39.532360448,45,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_461.jpg
100462,user100462,241.16.59.247,DE,HE,2020-07-29 20:11:03.605211136,user100462,241.16.59.247,DE,HE,DELETE_POST,Misinformation,2025-06-09 12:50:16.510579712,5,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_462.jpg
100463,user100463,31.170.202.32,IN,TN,2023-07-25 05:13:56.280414976,user100463,31.170.202.32,IN,TN,SUSPEND,Harassment,2025-05-12 19:02:57.922283264,27,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_463.jpg
100464,user100464,187.162.254.9,JP,KN,2025-05-30 20:10:06.203226368,user100464,187.162.254.9,JP,KN,FLAG,Misinformation,2025-06-04 12:27:47.953210880,41,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_464.jpg
100465,user100465,209.139.224.10,CA,AB,2020-04-05 08:43:18.871637760,user100465,209.139.224.10,CA,AB,TIMEOUT,Misinformation,2025-06-07 11:40:27.509351680,11,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_465.jpg
100466,user100466,214.249.17.68,GB,NIR,2025-04-16 20:24:46.344075776,user100466,214.249.17.68,GB,NIR,DELETE_POST,Spam,2025-04-22 11:02:44.218281984,47,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_466.jpg
100467,user100467,48.180.111.153,BR,SP,2022-03-15 20:44:04.961169920,user100467,48.180.111.153,BR,SP,DELETE_POST,Adult Content,2025-04-04 15:35:06.137169408,47,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_467.jpg
100468,user100468,123.149.101.102,GB,SCT,2024-09-18 08:24:28.059877376,user100468,123.149.101.102,GB,SCT,FLAG,Adult Content,2025-04-05 01:02:36.897847808,37,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_468.jpg
100469,user100469,241.65.191.217,JP,AI,2024-03-27 13:24:13.317171456,user100469,241.65.191.217,JP,AI,TIMEOUT,Spam,2025-06-10 12:25:38.160909312,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_469.jpg
100470,user100470,51.36.81.233,US,FL,2023-01-26 13:23:45.389612800,user100470,51.36.81.233,US,FL,DELETE_POST,Harassment,2025-04-14 18:25:21.787239424,24,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_470.jpg
100471,user100471,127.88.194.104,JP,TK,2023-12-31 15:39:39.101684224,user100471,127.88.194.104,JP,TK,FLAG,Hate Speech,2025-06-08 01:57:17.046893824,35,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_471.jpg
100472,user100472,15.96.167.123,US,FL,2024-10-03 16:53:26.613951232,user100472,15.96.167.123,US,FL,DELETE_POST,Copyright Violation,2025-06-07 09:50:32.111024640,49,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_472.jpg
100473,user100473,198.1.239.151,BR,RS,2022-03-10 09:20:57.657904128,user100473,198.1.239.151,BR,RS,SUSPEND,Harassment,2025-06-02 05:19:19.340558336,21,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_473.jpg
100474,user100474,122.167.253.126,IN,MH,2021-10-08 20:55:05.684628224,user100474,122.167.253.126,IN,MH,SUSPEND,Misinformation,2025-05-30 23:12:32.963245824,50,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_474.jpg
100475,user100475,57.81.162.251,JP,KN,2023-08-13 11:59:35.518108160,user100475,57.81.162.251,JP,KN,DELETE_POST,Hate Speech,2025-05-17 14:26:03.662384640,11,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_475.jpg
100476,user100476,169.221.73.141,US,TX,2024-05-16 22:03:45.201007616,user100476,169.221.73.141,US,TX,WARN,Harassment,2025-06-12 14:41:51.537347840,48,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_476.jpg
100477,user100477,70.6.84.52,IN,TN,2024-02-16 19:11:59.705216000,user100477,70.6.84.52,IN,TN,TIMEOUT,Adult Content,2025-05-30 03:11:41.201356032,36,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_477.jpg
100478,user100478,245.3.81.63,JP,AI,2024-04-27 01:48:34.339021568,user100478,245.3.81.63,JP,AI,DELETE_POST,Misinformation,2025-04-24 10:27:35.516508160,25,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_478.jpg
100479,user100479,49.76.112.175,IN,DL,2022-05-11 14:00:40.034878464,user100479,49.76.112.175,IN,DL,BAN,Harassment,2025-05-22 01:15:01.198013184,5,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_479.jpg
100480,user100480,109.183.192.65,IN,TN,2024-06-05 16:13:33.276938240,user100480,109.183.192.65,IN,TN,FLAG,Adult Content,2025-05-26 11:10:17.319353088,6,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_480.jpg
100481,user100481,81.195.218.15,DE,BY,2020-08-25 18:33:51.395592704,user100481,81.195.218.15,DE,BY,TIMEOUT,Misinformation,2025-05-14 11:05:06.523032320,45,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_481.jpg
100482,user100482,100.32.96.128,AU,QLD,2022-12-12 23:59:11.250230784,user100482,100.32.96.128,AU,QLD,FLAG,Adult Content,2025-05-21 08:08:21.262988800,8,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_482.jpg
100483,user100483,196.146.113.83,IN,TN,2020-01-12 09:22:30.472200704,user100483,196.146.113.83,IN,TN,BAN,Spam,2025-03-07 11:01:22.281310464,37,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_483.jpg
100484,user100484,43.116.163.232,IN,TN,2021-10-04 00:44:18.661292288,user100484,43.116.163.232,IN,TN,TIMEOUT,Adult Content,2025-05-18 23:28:29.913066496,48,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_484.jpg
100485,user100485,78.58.33.14,JP,TK,2021-12-25 20:39:43.140294144,user100485,78.58.33.14,JP,TK,SUSPEND,Hate Speech,2025-06-02 21:27:42.340000768,26,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_485.jpg
100486,user100486,162.189.247.132,US,FL,2022-02-22 15:06:36.057868544,user100486,162.189.247.132,US,FL,DELETE_POST,Copyright Violation,2025-03-24 15:13:57.839540224,6,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_486.jpg
100487,user100487,216.59.157.83,GB,WLS,2023-10-07 15:13:09.249531904,user100487,216.59.157.83,GB,WLS,WARN,Hate Speech,2025-06-10 19:22:06.762448896,35,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_487.jpg
100488,user100488,134.121.225.177,JP,AI,2022-02-07 13:37:48.660621056,user100488,134.121.225.177,JP,AI,WARN,Harassment,2025-05-29 10:39:39.296901632,34,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_488.jpg
100489,user100489,168.83.245.193,BR,RJ,2022-06-06 12:23:01.151292416,user100489,168.83.245.193,BR,RJ,DELETE_POST,Copyright Violation,2025-05-29 10:21:36.803170560,43,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_489.jpg
100490,user100490,197.27.80.134,AU,WA,2021-04-14 20:41:41.931117824,user100490,197.27.80.134,AU,WA,FLAG,Copyright Violation,2025-06-04 10:43:10.157731072,39,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_490.jpg
100491,user100491,232.13.240.64,IN,DL,2022-01-08 07:00:32.588020736,user100491,232.13.240.64,IN,DL,WARN,Hate Speech,2025-05-28 06:14:03.159204352,27,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_491.jpg
100492,user100492,190.227.147.204,GB,ENG,2021-03-25 12:56:37.483570688,user100492,190.227.147.204,GB,ENG,TIMEOUT,Spam,2025-05-21 22:42:43.542102784,36,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_492.jpg
100493,user100493,80.123.43.202,US,FL,2020-05-24 18:45:24.815288064,user100493,80.123.43.202,US,FL,TIMEOUT,Misinformation,2025-05-28 01:49:16.043597824,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_493.jpg
100494,user100494,89.148.95.196,AU,NSW,2023-04-08 14:54:41.850002688,user100494,89.148.95.196,AU,NSW,DELETE_POST,Adult Content,2025-04-18 15:36:29.744011008,6,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_494.jpg
100495,user100495,172.151.2.120,GB,ENG,2023-08-14 17:23:52.702813440,user100495,172.151.2.120,GB,ENG,DELETE_POST,Harassment,2025-05-14 10:00:56.865457152,26,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_495.jpg
100496,user100496,22.115.57.229,IN,TN,2023-05-10 08:26:44.540766208,user100496,22.115.57.229,IN,TN,BAN,Harassment,2025-06-06 16:29:43.934353664,23,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_496.jpg
100497,user100497,72.7.206.184,US,NY,2022-07-05 18:59:21.290282752,user100497,72.7.206.184,US,NY,DELETE_POST,Adult Content,2025-01-14 05:41:43.422731008,44,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_497.jpg
100498,user100498,119.195.114.16,JP,AI,2022-01-21 05:11:26.004006144,user100498,119.195.114.16,JP,AI,FLAG,Spam,2025-05-15 20:09:25.835279616,23,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_498.jpg
100499,user100499,247.83.179.210,JP,OS,2024-09-03 16:10:30.044905216,user100499,247.83.179.210,JP,OS,SUSPEND,Copyright Violation,2025-02-02 17:47:01.192764672,37,https://raw.githubusercontent.com/kellymm21/moderation-dashboard/main/assets/fake_faces/user_499.jpg
